region,representative_location,latitude,longitude,weather_date,weather_code,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,precipitation_hours,wind_speed_max_kmh,wind_gust_max_kmh,is_rain_day,is_heavy_rain_day,rain_category
"Otago","Dunedin",-45.8788,170.5028,2025-11-19 00:00:00.000,3,17.4,8.4,13.4,0,0,10.3,29.5,False,False,"Dry"
"Otago","Dunedin",-45.8788,170.5028,2025-11-20 00:00:00.000,3,23.1,9.5,17.7,0,0,16.7,41.8,False,False,"Dry"
"Otago","Dunedin",-45.8788,170.5028,2025-11-25 00:00:00.000,3,17.2,6.7,12.7,0,0,24.6,54.7,False,False,"Dry"
"Otago","Dunedin",-45.8788,170.5028,2025-12-07 00:00:00.000,3,29,13.3,21.4,0,0,29.1,65.5,False,False,"Dry"
"Otago","Dunedin",-45.8788,170.5028,2025-12-14 00:00:00.000,3,21.3,9.9,16.1,0,0,19.1,46.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-03 00:00:00.000,3,21.3,12.1,17.1,0,0,18.3,34.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-09 00:00:00.000,3,22.9,17.8,20.2,0,0,18.4,34.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-12 00:00:00.000,3,26.2,14.7,20.6,0,0,19.3,36,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-13 00:00:00.000,3,24.8,16.5,20.3,0,0,20.7,39.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-24 00:00:00.000,3,22.4,13.9,17.9,0,0,23.9,41,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-26 00:00:00.000,3,23.4,12.9,18.3,0,0,14.5,29.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-30 00:00:00.000,3,28,19,22.7,0,0,23.2,45,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-01-31 00:00:00.000,3,27.4,17.8,22.3,0,0,16.5,31.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-01 00:00:00.000,3,25.3,15.8,20.1,0,0,31.2,54,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-08 00:00:00.000,3,25.5,17.3,21,0,0,14.8,30.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-11 00:00:00.000,3,24.3,14.2,18.3,0,0,21.4,38.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-13 00:00:00.000,3,23.3,10.6,17.3,0,0,17.8,33.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-18 00:00:00.000,3,25.1,14,19.8,0,0,17.6,32,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-02-29 00:00:00.000,3,23.7,14.8,18.6,0,0,21.8,40.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-02 00:00:00.000,3,22.4,14.6,18.4,0,0,31.1,55.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-06 00:00:00.000,3,20.3,9.5,14.9,0,0,13.7,28.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-07 00:00:00.000,3,19.1,8.9,14.8,0,0,20.3,36.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-08 00:00:00.000,3,24.4,14.6,18.7,0,0,26.6,47.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-09 00:00:00.000,3,22.1,10.5,16.6,0,0,22.7,41,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-10 00:00:00.000,3,19.3,11.7,15.8,0,0,15.1,31,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-11 00:00:00.000,3,21,11.1,16.8,0,0,32.8,57.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-17 00:00:00.000,3,19,6.8,13.5,0,0,19.9,36.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-18 00:00:00.000,3,20.2,9.2,14.8,0,0,24.2,42.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-19 00:00:00.000,3,18.7,10.7,14.5,0,0,23.3,41.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-20 00:00:00.000,3,18.7,8.7,13.3,0,0,15.5,27,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-22 00:00:00.000,3,18.7,6.6,13,0,0,11.2,22.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-03-25 00:00:00.000,3,21.1,12.3,16.5,0,0,28,49.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-01 00:00:00.000,3,17.7,7.4,12.6,0,0,9.5,21.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-03 00:00:00.000,3,20.3,11.6,15.8,0,0,12.3,25.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-04 00:00:00.000,3,21.2,11.8,16.5,0,0,20.9,37.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-06 00:00:00.000,3,19.3,12.8,15.5,0,0,17,32.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-07 00:00:00.000,3,17.4,13.1,15,0,0,9.7,21.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-18 00:00:00.000,3,18.2,10.9,14.3,0,0,26.5,45.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-22 00:00:00.000,3,18.9,11.7,15,0,0,28.5,50,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-24 00:00:00.000,3,17.3,6.4,11.3,0,0,23.3,41,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-27 00:00:00.000,3,16.5,8,11.4,0,0,22.9,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-28 00:00:00.000,3,16.6,5.3,11.1,0,0,9,17.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-29 00:00:00.000,3,17.2,10.9,13.6,0,0,21,37.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-04-30 00:00:00.000,3,17.9,8.5,12.8,0,0,14,23.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-02 00:00:00.000,3,17,8.6,12.6,0,0,23,42.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-05 00:00:00.000,3,15.8,6.9,11.2,0,0,8.9,20.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-11 00:00:00.000,3,14.6,4.2,9,0,0,15.4,27.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-18 00:00:00.000,3,15.3,5.7,9.9,0,0,12.3,22.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-19 00:00:00.000,3,15.4,4.5,9.4,0,0,15.3,28.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-22 00:00:00.000,3,17.8,11,13.6,0,0,21.9,35.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-24 00:00:00.000,3,14.8,7.1,9.9,0,0,20,36,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-25 00:00:00.000,3,13.8,6.8,10.4,0,0,20.7,35.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-27 00:00:00.000,3,14.5,8.1,11,0,0,23.5,40.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-05-31 00:00:00.000,3,16.7,11.1,13.2,0,0,38.3,64.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-01 00:00:00.000,3,15.9,8.5,12.5,0,0,23.6,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-02 00:00:00.000,3,18,8.8,14.1,0,0,28.2,46.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-03 00:00:00.000,3,16.3,8,11.7,0,0,32.6,55.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-04 00:00:00.000,3,13.6,5.2,9.2,0,0,11.9,23.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-05 00:00:00.000,3,14.2,4.8,9.2,0,0,14.5,28.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-06 00:00:00.000,3,14.2,8,10.6,0,0,14.2,26.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-07 00:00:00.000,3,14.4,6.4,10,0,0,7.6,17.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-11 00:00:00.000,3,15,7.5,11.9,0,0,23,39.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-12 00:00:00.000,3,13.2,4.9,8.6,0,0,14.2,25.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-13 00:00:00.000,3,14.8,4.2,10.5,0,0,19.7,33.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-19 00:00:00.000,3,13.6,9.3,11.2,0,0,23.5,41,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-20 00:00:00.000,3,13.7,8.7,10.6,0,0,23.3,40,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-21 00:00:00.000,3,13.6,8.2,10,0,0,20,34.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-24 00:00:00.000,3,13.6,6.1,9.3,0,0,8.8,17.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-26 00:00:00.000,3,15.8,10.9,13,0,0,30.7,50.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-06-30 00:00:00.000,3,12.6,4.5,7.7,0,0,14.6,25.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-05 00:00:00.000,3,13.4,3.9,7.4,0,0,14.3,23.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-06 00:00:00.000,3,12.8,2.8,6.6,0,0,16.9,32.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-12 00:00:00.000,3,12.5,3.3,7.7,0,0,25.3,47.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-23 00:00:00.000,3,13.6,5.2,9.2,0,0,20,34.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-24 00:00:00.000,3,13.9,5.4,8.8,0,0,17.7,31,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-07-28 00:00:00.000,3,13.1,4.4,8.7,0,0,8.8,19.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-02 00:00:00.000,3,13.7,7.1,9.7,0,0,20.9,36.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-03 00:00:00.000,3,12,5.5,8,0,0,21,37.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-04 00:00:00.000,3,12,3.3,7,0,0,14.4,27.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-05 00:00:00.000,3,13.7,1.5,7.5,0,0,14.1,23.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-07 00:00:00.000,3,12.9,3.7,7.8,0,0,8,17.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-12 00:00:00.000,3,14.9,4.7,11.1,0,0,41.1,69.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-14 00:00:00.000,3,12.9,0.3,6.5,0,0,12.2,23.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-16 00:00:00.000,3,15.7,9,11.9,0,0,22.3,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-21 00:00:00.000,3,14.1,3.5,8.1,0,0,17.8,32,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-08-25 00:00:00.000,3,15.1,4.7,9.5,0,0,14,27.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-02 00:00:00.000,3,17.7,7.7,11.9,0,0,12,22.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-06 00:00:00.000,3,15.6,5.3,10.7,0,0,28,51.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-07 00:00:00.000,3,18.2,11.3,14.5,0,0,36.3,60.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-11 00:00:00.000,3,16.9,8.2,12.4,0,0,33.8,56.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-12 00:00:00.000,3,15.6,4,9.8,0,0,20.6,37.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-18 00:00:00.000,3,12.9,3.2,8.6,0,0,29.5,53.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-23 00:00:00.000,3,16.5,8.6,12.5,0,0,26.2,46.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-24 00:00:00.000,3,16.7,10.1,13.2,0,0,39.6,68.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-26 00:00:00.000,3,17.2,5.2,11.5,0,0,25.7,45,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-28 00:00:00.000,3,16,4.8,11.1,0,0,26.7,46.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-09-29 00:00:00.000,3,16.8,9.1,12.6,0,0,32.1,54.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-04 00:00:00.000,3,16.9,6.4,11.6,0,0,21.1,37.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-08 00:00:00.000,3,18.1,12,14.8,0,0,28,48.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-12 00:00:00.000,3,16.9,6.3,12,0,0,37.5,64.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-15 00:00:00.000,3,18.9,8.3,13.3,0,0,28.9,50.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-16 00:00:00.000,3,14.6,7.1,11.4,0,0,20.6,38.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-17 00:00:00.000,3,14.9,6.3,11.4,0,0,14.2,29.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-21 00:00:00.000,3,20.2,10.3,14.8,0,0,23.5,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-22 00:00:00.000,3,19.9,8.9,14.6,0,0,19.1,34.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-23 00:00:00.000,3,19.1,10.3,14.8,0,0,16.1,31,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-24 00:00:00.000,3,19.2,12,15.4,0,0,16.6,31.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-10-31 00:00:00.000,3,17.9,10.6,14,0,0,27.9,49.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-03 00:00:00.000,3,17.1,9.4,13.5,0,0,19.2,36.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-04 00:00:00.000,3,15.3,9.1,12.1,0,0,19.3,37.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-05 00:00:00.000,3,18.7,6.3,13.7,0,0,26.6,46.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-19 00:00:00.000,3,17.8,9.1,13.7,0,0,17.8,40.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-22 00:00:00.000,3,19.2,8.1,13.6,0,0,24.3,50,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-23 00:00:00.000,3,17.9,11.1,14.6,0,0,22.9,45.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-25 00:00:00.000,3,19.3,10.4,15.2,0,0,26.5,49.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-27 00:00:00.000,3,23.1,13.9,18.3,0,0,26,53.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-28 00:00:00.000,3,23.8,14.5,18.6,0,0,22,45.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-11-29 00:00:00.000,3,24,14.5,19.3,0,0,24.5,51.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-04 00:00:00.000,3,25.6,15.3,19.7,0,0,22.4,46.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-05 00:00:00.000,3,24.4,16.2,20,0,0,28.7,59.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-06 00:00:00.000,3,26.3,14,19.9,0,0,27.3,51.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-07 00:00:00.000,3,22.2,14.4,18.7,0,0,16.4,34.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-13 00:00:00.000,3,23.8,16.3,20.1,0,0,25.2,51.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-14 00:00:00.000,3,25.4,13.3,19.6,0,0,15.9,35.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-15 00:00:00.000,3,23.8,13.7,18.7,0,0,16.9,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-18 00:00:00.000,3,21.9,12.3,17.1,0,0,32.6,65.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-24 00:00:00.000,3,24.4,15.4,19.4,0,0,18.4,37.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-29 00:00:00.000,3,25.6,13.1,19.4,0,0,20.5,39.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2024-12-30 00:00:00.000,3,24.4,13.9,18.4,0,0,27.8,56.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-01 00:00:00.000,3,22.1,12.1,17.5,0,0,28.4,59.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-08 00:00:00.000,3,24.3,13,18.7,0,0,27,56.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-09 00:00:00.000,3,22.1,13.7,17.9,0,0,16.4,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-10 00:00:00.000,3,21.4,15.3,17.7,0,0,22.2,48.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-13 00:00:00.000,3,21.8,9.6,16.7,0,0,22.8,45,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-24 00:00:00.000,3,27.4,16.2,21.3,0,0,19.6,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-27 00:00:00.000,3,23,14.2,19.6,0,0,29.5,60.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-01-28 00:00:00.000,3,20.3,11.4,16.7,0,0,12.5,31.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-02-03 00:00:00.000,3,22.4,13.4,18.1,0,0,14.6,34.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-02-05 00:00:00.000,3,24.7,14.5,19.7,0,0,18,40.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-02-13 00:00:00.000,3,21.1,12.6,17.8,0,0,15.4,35.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-02-23 00:00:00.000,3,23.8,12.4,18.1,0,0,19.2,38.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-03 00:00:00.000,3,25.8,15.5,20,0,0,17.1,36.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-05 00:00:00.000,3,21.4,12.9,16.8,0,0,23.4,44.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-10 00:00:00.000,3,23,13.3,17.8,0,0,18.9,38.5,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-11 00:00:00.000,3,23.9,10,17.2,0,0,21.3,44.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-12 00:00:00.000,3,24.4,15.8,19.1,0,0,24,50.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-15 00:00:00.000,3,23.2,10.9,17,0,0,14.7,34.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-16 00:00:00.000,3,22,11.8,17.2,0,0,17.8,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-20 00:00:00.000,3,22.1,12.4,17.2,0,0,22.1,45.7,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-23 00:00:00.000,3,22.8,11.1,16.7,0,0,20.1,42.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-24 00:00:00.000,3,24.4,13.2,18.3,0,0,18.9,40,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-26 00:00:00.000,3,22.9,12.1,17.5,0,0,11.9,28.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-27 00:00:00.000,3,23.8,13.3,18.2,0,0,18.8,38.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-30 00:00:00.000,3,20.3,11.6,15.8,0,0,11.9,30.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-03-31 00:00:00.000,3,21.1,11.1,16.6,0,0,13.4,32.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-04-10 00:00:00.000,3,18.8,6.9,12.8,0,0,9.6,21.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-04-12 00:00:00.000,3,20.6,11.7,15.5,0,0,10.5,24.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-04-15 00:00:00.000,3,21.6,11.6,16.2,0,0,22,42.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-04-24 00:00:00.000,3,16.5,10,12.8,0,0,17.1,34.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-02 00:00:00.000,3,16.8,10.3,13.4,0,0,16.2,30.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-03 00:00:00.000,3,17.5,10.4,13.3,0,0,18.4,33.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-06 00:00:00.000,3,16.3,6.3,10.6,0,0,7.4,19.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-07 00:00:00.000,3,17.1,7.2,12.2,0,0,9.7,23,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-13 00:00:00.000,3,16.7,7.4,12.2,0,0,20.3,42.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-14 00:00:00.000,3,17.6,11.4,14,0,0,18.8,34.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-17 00:00:00.000,3,17.3,9.1,13,0,0,12,25.9,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-22 00:00:00.000,3,14.7,5.2,9,0,0,8.5,19.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-05-23 00:00:00.000,3,16.6,6,10.5,0,0,12.7,30.6,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-02 00:00:00.000,3,16.1,6.2,10.6,0,0,23.9,47.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-03 00:00:00.000,3,15.8,6.1,10.3,0,0,14.2,29.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-07 00:00:00.000,3,12.9,3.4,7.4,0,0,15.5,35.3,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-08 00:00:00.000,3,11.8,2,6.1,0,0,13.3,28.4,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-14 00:00:00.000,3,14.6,7,10.6,0,0,14.4,27,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-15 00:00:00.000,3,13.2,8.4,10.1,0,0,14.5,30.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-16 00:00:00.000,3,14.7,7.2,10.2,0,0,19.1,38.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-18 00:00:00.000,3,13.8,2.8,7.4,0,0,8.9,19.1,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-21 00:00:00.000,3,14.5,5.9,9.5,0,0,12.8,23.8,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-22 00:00:00.000,3,12.8,6.8,9.5,0,0,21.4,41,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-06-23 00:00:00.000,3,16.1,7.8,12.7,0,0,24.8,52.2,False,False,"Dry"
"Bay of Plenty","Tauranga",-37.6878,176.1651,2025-07-01 00:00:00.000,3,13.9,5.7,9,0,0,16,29.5,False,False,"Dry"
